StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,donate,gender,age,fam,fam.open,purpose,PROLIFIC_PID,spacing,labels
2/25/2020 3:23,2/25/2020 3:26,4,82.33.29.134,100,187,1,3/2/2020 1:47,R_6PV37fMJy5uLIyN,,,,,50.3881073,-4.132400513,anonymous,EN,2,0,49,0,,"To understand whether value to charity, % they receive, may be a factor in making a donation.",5b6476ab080ab7000130ff7a,decel,no
2/25/2020 3:25,2/25/2020 3:27,4,81.138.252.60,100,136,1,3/2/2020 1:47,R_7VcPSfxkO4znrRH,,,,,53.69430542,-2.688796997,anonymous,EN,2,0,42,0,,to see how charitable / greedy people are,5d9f744a2586d400169461d3,accel,no
2/25/2020 3:23,2/25/2020 3:28,4,95.147.168.25,100,278,1,3/2/2020 1:47,R_dd2euQYvK8H4Nzn,,,,,52.41729736,-1.884399414,anonymous,EN,2,0,42,1,I did a survey yesterday on the same sort of task,to see how many people would keep the money for there self,58698bb61c35f200019555c6,accel,no
2/25/2020 3:08,2/25/2020 3:29,4,87.237.68.21,100,1277,1,3/2/2020 1:47,R_9n5lhvu7E4QP1Gd,,,,,51.50259399,-0.065994263,anonymous,EN,1,1,29,0,,I am not sure,59e73a5bae9f950001d84255,decel,no
2/25/2020 3:26,2/25/2020 3:30,4,95.145.212.64,100,289,1,3/2/2020 1:47,R_8qXNygxTxqc7omF,,,,,51.31399536,-0.023605347,anonymous,EN,1,0,57,0,,Assess how public donate to charity if the charity is compared to others with a view to influencing the public choice.,5cffc779c7e78b001a0f2227,decel,yes
2/25/2020 3:28,2/25/2020 3:41,4,90.152.2.60,100,787,1,3/2/2020 1:47,R_1X2HVoSQl4eakWV,,,,,51.76390076,-0.223602295,anonymous,EN,2,1,27,0,This isn't in relevance to the survey being familar but just to advise on the previous question. I was planning on donating my £10 to the charity. The charity provided wasn't one i am currently passionate about which i selected the dont donate to the charity button. If the charity was to do with human illness or with pets or the austrailian wildfires then i would have donated,to find out if you were willing to donate to a charity,5a533f6de0cf3d000125fbec,decel,no
2/25/2020 3:30,2/25/2020 3:44,4,62.254.17.66,100,847,1,3/2/2020 1:47,R_77n14xq5JLefdqt,,,,,51.45019531,-2.650299072,anonymous,EN,1,1,28,0,,See how people respond to charities and their missions,5d077ff056b6cc0001a04283,accel,yes
2/25/2020 4:08,2/25/2020 4:10,4,90.244.189.135,100,86,1,3/2/2020 1:47,R_0PbKfMpHXjx7LTv,,,,,51.49639893,-0.122406006,anonymous,EN,2,1,50,0,,to see how charitable you are with the £10,59ef7e5924d7bf00012f16b3,accel,no
2/25/2020 4:10,2/25/2020 4:12,4,81.135.39.133,100,164,1,3/2/2020 1:47,R_0dE3vrbvqontAQR,,,,,51.00050354,-4.100906372,anonymous,EN,2,1,36,0,,To see if I care about the environment.,5b97872278f38b0001999d3f,decel,yes
2/25/2020 4:12,2/25/2020 4:15,4,213.205.242.3,100,180,1,3/2/2020 1:47,R_9yi8W3QBXiJC4pD,,,,,52.48120117,-1.899505615,anonymous,EN,2,1,48,0,,To evaluate the likelihood of a donation being made to charity partly based on the overheads of the charity,5dba070c22ea18055298e1b8,accel,yes
2/25/2020 4:14,2/25/2020 4:16,4,144.32.240.107,100,157,1,3/2/2020 1:47,R_b3JouN1PXB9Ldch,,,,,53.95730591,-1.083694458,anonymous,EN,2,0,20,0,,See how much people are willing to donate money they could have for themselves,5c73dfac34d7a6000174e74d,accel,no
2/25/2020 4:14,2/25/2020 4:16,4,212.219.11.206,100,139,1,3/2/2020 1:47,R_6JwtcM6FYavO2Gh,,,,,51.64050293,-1.217605591,anonymous,EN,2,1,39,0,,Morals and ethics,5bdf514805ba8e0001965d25,accel,yes
2/25/2020 4:13,2/25/2020 4:17,4,81.153.239.190,100,238,1,3/2/2020 1:47,R_e8vP6G0FMWeKW5n,,,,,51.12780762,-3.000106812,anonymous,EN,2,1,40,0,,To see which charities people cared enough about to give up a potential £10 bonus.,5bf192725431290001de4ba3,decel,yes
2/25/2020 4:16,2/25/2020 4:17,4,146.200.122.40,100,79,1,3/2/2020 1:47,R_efeY1ottRH9Nc5n,,,,,52.70610046,-2.006103516,anonymous,EN,2,1,32,0,,To see if people think certain charities are worth donating to as everyone differs on what style of charity they would donate to.,5d5b9a34a69ee6000143803d,accel,no
2/25/2020 4:17,2/25/2020 4:18,4,82.132.215.117,100,76,1,3/2/2020 1:47,R_3lSi6ySCI5iJXg1,,,,,51.49639893,-0.122406006,anonymous,EN,2,1,26,0,,To see how likely people are to donate to charity,5aecadf602d69a0001f2054d,decel,yes
2/25/2020 4:16,2/25/2020 4:18,4,62.255.99.50,100,119,1,3/2/2020 1:47,R_6nFkw1ySaN1GJxj,,,,,51.36390686,0.613998413,anonymous,EN,2,1,34,0,,To see if people just wanted to keep the £10 for themselves,59f9eed7680a95000122b413,decel,no
2/25/2020 4:17,2/25/2020 4:19,4,213.78.70.193,100,127,1,3/2/2020 1:47,R_8B2ENTf7TktFUQB,,,,,51.40359497,-0.761795044,anonymous,EN,2,1,35,0,,To determine the value of charitable contributions in terms of what is actually spent to charity programmes vs overhead admin costs,5e0a1fc84d6bf12c3a095db1,accel,yes
2/25/2020 4:18,2/25/2020 4:20,4,95.150.44.97,100,127,1,3/2/2020 1:47,R_2meH6VByN9tEhkp,,,,,53.03329468,-2.141693115,anonymous,EN,2,1,28,0,,Unsure,5d5be3f42f4b13001aebc99b,accel,yes
2/25/2020 4:20,2/25/2020 4:20,4,130.88.240.64,100,49,1,3/2/2020 1:47,R_aaT9JPYVJnPU4XX,,,,,53.44670105,-2.225006104,anonymous,EN,1,1,19,0,,"to see if i would keep money or give it, depending on reputabiltity of a charity",5900f14457d9f20001bc634a,decel,no
2/25/2020 4:18,2/25/2020 4:21,4,62.249.233.113,100,146,1,3/2/2020 1:47,R_eDTpYYmJ4JJyvnT,,,,,52.2888031,-0.727401733,anonymous,EN,2,0,58,0,,Evaluate the wording of charity statements and how the funding is spent with willingness to donate,579e5da516020100010416b8,decel,no
2/25/2020 4:19,2/25/2020 4:21,4,188.30.52.11,100,129,1,3/2/2020 1:47,R_eG9SRhFkx8MlXql,,,,,51.49639893,-0.122406006,anonymous,EN,2,0,36,0,,to see if people are charity givers,598783dc23640f00010e593e,accel,no
2/25/2020 4:16,2/25/2020 4:22,4,129.215.189.62,100,317,1,3/2/2020 1:47,R_0HW1hYMUbMaXloV,,,,,56.26409912,-3.879104614,anonymous,EN,1,1,23,0,,See whether donating is impacted by purpose of charity or percentage of donations spent on mission?,5db6c8789e1c46000b9195df,decel,yes
2/25/2020 4:20,2/25/2020 4:22,4,163.171.8.4,100,105,1,3/2/2020 1:47,R_bpXnAsiYUQtUuwt,,,,,55.03120422,-1.569503784,anonymous,EN,1,1,26,0,,evaluate people's selfishness when presented with a scenario,5c2df24a2c45d400014a87f5,decel,yes
2/25/2020 4:19,2/25/2020 4:22,4,86.24.126.124,100,196,1,3/2/2020 1:47,R_0JQPnm2FSpGWsYZ,,,,,52.99940491,-1.13180542,anonymous,EN,1,0,39,1,similar sort of game theory stuff. i studied psychology about 20 years ago,interaction between perceived worth of charity and selfishness,5d8a3f287b4c0900015bba6a,accel,yes
2/25/2020 4:21,2/25/2020 4:24,4,131.111.185.33,100,149,1,3/2/2020 1:47,R_8dhzUOAAHR9gRg1,,,,,52.19290161,0.125595093,anonymous,EN,1,1,30,0,,To see how the % that goes to overhead influences your likelihood of giving to the charity.,5bd304a84b4f9e000112a5fa,accel,no
2/25/2020 4:21,2/25/2020 4:24,4,86.168.185.61,100,177,1,3/2/2020 1:47,R_b73L4zOekcxmJq5,,,,,55.93890381,-5.559005737,anonymous,EN,1,1,49,0,,To see if someone would give to charity even though the full amount doesn't reach them?,5ab8e7f5e10996000169fe0b,accel,yes
2/25/2020 4:22,2/25/2020 4:24,4,92.6.232.32,100,151,1,3/2/2020 1:47,R_3DAs3kvEbRD27SR,,,,,55.95100403,-3.19720459,anonymous,EN,2,1,37,0,,To see what charity a person would choose dependant on the percentage given and that of overheads.,5ca8b2b8614b7b0016be5501,accel,no
2/25/2020 4:24,2/25/2020 4:25,4,51.9.56.254,100,75,1,3/2/2020 1:47,R_cSHXaBTbsraPY7r,,,,,52.52890015,0.370605469,anonymous,EN,1,1,32,0,,,543e5938fdf99b73557f2136,accel,yes
2/25/2020 4:22,2/25/2020 4:25,4,92.2.222.201,100,165,1,3/2/2020 1:47,R_cUzFKe4ng6xGyAB,,,,,51.55549622,-0.621200562,anonymous,EN,1,1,25,0,,To see whether people would donate or keep the money,54cf5392fdf99b225fe26d65,decel,no
2/25/2020 4:24,2/25/2020 4:26,4,86.24.160.88,100,115,1,3/2/2020 1:47,R_0etKaviJZvFNVl3,,,,,50.79870605,-1.094100952,anonymous,EN,2,0,21,0,,To see people’s generosity compared to age etc,5d08aa3601331e0001b48923,decel,no
2/25/2020 4:24,2/25/2020 4:26,4,86.177.147.64,100,121,1,3/2/2020 1:47,R_09ERepWH1jY38jz,,,,,51.08329773,0.533294678,anonymous,EN,2,1,31,0,,To see if people will give to charities,5e28a53352ed17067caac5b7,decel,no
2/25/2020 4:23,2/25/2020 4:26,4,194.168.147.164,100,180,1,3/2/2020 1:47,R_3DAooQLgJ95DLJb,,,,,53.79649353,-1.547805786,anonymous,EN,1,0,35,0,,To see how the effects a persons choice on whether to donate or not.,55891561fdf99b4badde5b11,decel,yes
2/25/2020 4:23,2/25/2020 4:26,4,80.3.154.126,100,151,1,3/2/2020 1:47,R_ahmn2Zodl4bl4r3,,,,,53.41279602,-2.164398193,anonymous,EN,1,1,36,0,,To see if people will donate to charity if they know how much is being spent on overheads. Also to see how alturistic people are when given the option to keep money for themselves,58934b8f9f6e2a0001991f1d,accel,yes
2/25/2020 4:25,2/25/2020 4:26,4,31.124.178.56,100,96,1,3/2/2020 1:47,R_7Qb9yc96zxt2j9b,,,,,51.49639893,-0.122406006,anonymous,EN,1,1,35,0,,to see how the reality of charities having overheads affects their donations,5a5a3f2276d1c60001ab2992,accel,yes
2/25/2020 4:25,2/25/2020 4:27,4,82.44.27.127,100,140,1,3/2/2020 1:47,R_d6lmhIjrWiX5WYJ,,,,,53.40359497,-2.747497559,anonymous,EN,2,1,20,0,,To see more about what you would choose in donating money rather than about the charaties,5ca110aecd5aa10018209575,decel,no
2/25/2020 4:24,2/25/2020 4:27,4,86.164.148.133,100,187,1,3/2/2020 1:47,R_3kGe1H5YfGn6JLf,,,,,51.4066925,0.857696533,anonymous,EN,1,0,52,1,Read questions and answered,To see if people would try to make £10,5e2f512220f7ac07db8126aa,decel,no
2/25/2020 4:25,2/25/2020 4:27,4,5.150.100.23,100,135,1,3/2/2020 1:47,R_9nlpC8bMrbGda8R,,,,,51.41920471,-0.083999634,anonymous,EN,2,0,54,0,,ATTITUDE TO THE ENVIRONMENT AND DONATIONS,57a78015454e5400015f57ec,accel,no
2/25/2020 4:24,2/25/2020 4:27,4,91.235.172.1,100,164,1,3/2/2020 1:47,R_5hFkHdcA7PxvUeF,,,,,51.55070496,-0.09979248,anonymous,EN,2,1,27,0,,To see people's perceptions of charity giving once knowledge of where the money would go was shared,5d49cd9bd1bbd4001a9f17e5,accel,yes
2/25/2020 4:25,2/25/2020 4:27,4,94.3.4.69,100,160,1,3/2/2020 1:47,R_3QOs33fKLAk6k5f,,,,,53.36669922,-1.5,anonymous,EN,2,1,34,0,,"to see if i was willing to donate to charity but i need the money more, i work full-time and still struggle to live daily. Have to budget every week and i am not even i debt. Life is just so expensive today and if anything, id say i am a charity in need.",5da8d462cb29f000133c86a6,decel,yes
2/25/2020 4:26,2/25/2020 4:28,4,176.250.206.68,100,106,1,3/2/2020 1:47,R_898bf1k8Xi2rkbz,,,,,53.75430298,-1.546203613,anonymous,EN,2,1,27,0,,Unsure,58a9dcd132c2cc0001cd2a62,decel,no
2/25/2020 4:24,2/25/2020 4:28,4,2.127.23.86,100,209,1,3/2/2020 1:47,R_cVecSqEOynZqKmV,,,,,52.6000061,-0.266693115,anonymous,EN,2,2,26,0,,Comparing rates of donations from different demographics,5c4f3b6a3451c000014e5c20,accel,no
2/25/2020 4:26,2/25/2020 4:28,4,82.17.67.231,100,130,1,3/2/2020 1:47,R_3mHBjY9CebBmT1b,,,,,53.2144928,-0.571105957,anonymous,EN,2,1,38,0,,To see if i'd choose myself or the charity??,599d95d32842910001b2abd7,decel,no
2/25/2020 4:25,2/25/2020 4:28,4,81.102.142.218,100,188,1,3/2/2020 1:47,R_ekr6M3R2n8jo3nn,,,,,53.97439575,-1.17829895,anonymous,EN,2,1,25,0,,To see whether people are willing to donate to charity or keep the money as a bonus for themselves.,5dcb3d6891c2ba81eddae7d9,accel,no
2/25/2020 4:26,2/25/2020 4:29,4,81.144.32.58,100,170,1,3/2/2020 1:47,R_exmhkWzAxVVFlK5,,,,,51.33000183,-0.411300659,anonymous,EN,2,1,41,0,,To see if someone would donate to a charity where less money goes directly to the charity,5da5b39b8f147f0014692a5d,accel,yes
2/25/2020 4:24,2/25/2020 4:29,4,81.101.152.79,100,295,1,3/2/2020 1:47,R_8IGYtbbKYvN3SVD,,,,,54.582901,-5.932601929,anonymous,EN,2,0,49,0,,To see if money would sway you,59b8053c59f3df0001e08810,decel,yes
2/25/2020 4:24,2/25/2020 4:29,4,62.232.238.77,100,283,1,3/2/2020 1:47,R_6RMy8OYFfWTI27r,,,,,51.35090637,-0.201507568,anonymous,EN,1,0,24,0,,To see if greed would affect the persons decision to charity when given the choice to donate or keep the money,5e2da67d81b0be3997f57292,decel,yes
2/25/2020 4:27,2/25/2020 4:29,4,193.61.240.248,100,146,1,3/2/2020 1:47,R_bvF3cSVdB5FB09L,,,,,53.77400208,-2.705703735,anonymous,EN,2,0,22,0,,To understand decision-making with charitable donations,5bba872c26ada60001e395e3,decel,yes
2/25/2020 4:25,2/25/2020 4:29,4,195.59.114.85,100,259,1,3/2/2020 1:47,R_3O937YKf77nW8Ad,,,,,51.49639893,-0.122406006,anonymous,EN,1,0,35,0,,To evaluate if differing percentages influences people's decision on whether or not to donate to a charity,5b1d413544127b00013fea42,accel,no
2/25/2020 4:27,2/25/2020 4:29,4,5.157.67.123,100,125,1,3/2/2020 1:47,R_3HLy4Gi9gpOXmIZ,,,,,54.97419739,-1.615005493,anonymous,EN,1,1,26,0,,How do people evaluate value value of charities,5dd301f6108b6730c0101794,accel,no
2/25/2020 4:27,2/25/2020 4:29,4,195.195.244.141,100,142,1,3/2/2020 1:47,R_3fof7EaZxujahfv,,,,,50.98460388,-1.399002075,anonymous,EN,2,1,19,0,,To work out the charities that are preferable among different demographics and whether a different demographic is more likely to give/keep the money given.,5ca14590010c73001706c5f7,accel,yes
2/25/2020 4:25,2/25/2020 4:30,4,90.211.99.172,100,289,1,3/2/2020 1:47,R_0PUPP8NE8eJ3lU9,,,,,52.04440308,1.127304077,anonymous,EN,1,1,61,0,,About donating to charities,5d694bbcea113400017319b1,decel,yes
2/25/2020 4:27,2/25/2020 4:30,4,170.61.236.1,100,167,1,3/2/2020 1:47,R_cT8uMMSUDZlo8S1,,,,,51.50880432,-0.12600708,anonymous,EN,1,1,35,0,,Determine how likely a certain demographic is to donate rather than keep,5da64686aa171f001954e49a,decel,no
2/25/2020 4:29,2/25/2020 4:30,4,185.69.144.95,100,64,1,3/2/2020 1:47,R_4PnOBNhuQ0nlCap,,,,,51.49639893,-0.122406006,anonymous,EN,2,1,23,0,,,5d79b3a878a01c001a30755e,accel,no
2/25/2020 4:26,2/25/2020 4:30,4,64.254.119.201,100,234,1,3/2/2020 1:47,R_e4MVztOgng6yW7X,,,,,51.52780151,-0.484298706,anonymous,EN,2,1,33,0,,looking at how willing people are to donate to charities focused on environmental issues,5c924c01b60de600159797e5,decel,yes
2/25/2020 4:28,2/25/2020 4:30,4,86.181.144.229,100,118,1,3/2/2020 1:47,R_eQ0A8AfSOplaJ7v,,,,,52.98039246,-3.076095581,anonymous,EN,2,1,28,0,,No idea.,55c675ecfdf99b620ff9e227,decel,no
2/25/2020 4:28,2/25/2020 4:31,4,82.23.204.96,100,154,1,3/2/2020 1:47,R_6g19xTNHrsThOPr,,,,,53.17579651,-0.551498413,anonymous,EN,1,1,19,1,Decision making task,Effect of cash incentive on decision making,5dbafaea6340cc10d46aa917,accel,no
2/25/2020 4:28,2/25/2020 4:31,4,82.132.235.216,100,158,1,3/2/2020 1:47,R_2sPqCyLql9TeqP3,,,,,51.49639893,-0.122406006,anonymous,EN,2,0,26,0,,To see people's behaviour and willingness to give money when presented with little info while also being given a possible incentive,5bc127e62c0e6700013f2a08,decel,yes
2/25/2020 4:31,2/25/2020 4:31,4,81.106.102.201,100,48,1,3/2/2020 1:47,R_cONarh5PowHXd5z,,,,,52.62809753,1.286193848,anonymous,EN,2,1,21,0,,,5bf09559a638c3000136c3c3,decel,no
2/25/2020 4:29,2/25/2020 4:31,4,195.128.10.106,100,142,1,3/2/2020 1:47,R_8uEO84LBgIWJwBT,,,,,51.49639893,-0.122406006,anonymous,EN,2,1,33,0,,To study generosity?,5d53d8685a0bf40019bb0e8e,accel,yes
2/25/2020 4:29,2/25/2020 4:32,4,109.148.162.255,100,159,1,3/2/2020 1:47,R_3t0qaFwrhLKhav3,,,,,51.40359497,-0.761795044,anonymous,EN,1,1,40,0,,"To see how the percentage of money that the charity actually donates, influences your decision to donate to them.",572bac993437df0008444fba,decel,no
2/25/2020 4:28,2/25/2020 4:32,4,81.152.134.196,100,207,1,3/2/2020 1:47,R_b3FbXGStP2QsEIZ,,,,,50.82940674,-0.483596802,anonymous,EN,2,1,49,0,,to see whether you care about yourself more than the environment,5a15f9a0844c7a00015e5bca,accel,yes
2/25/2020 4:30,2/25/2020 4:32,4,81.158.74.176,100,86,1,3/2/2020 1:47,R_5gWpxaLImKFfRGd,,,,,51.897995,-0.633804321,anonymous,EN,2,1,42,0,,I think the purpose of this study is to understand how people think about donating money or keeping it for themselves,5e1b21bd07c9c73546a11776,accel,no
2/25/2020 4:29,2/25/2020 4:32,4,148.88.245.131,100,190,1,3/2/2020 1:47,R_5uS6hj7hyMWj1MV,,,,,54.04789734,-2.797698975,anonymous,EN,1,0,21,0,,Some sort of selfishness/opportunity cost metric? Eg. £7 to someone else Vs £10 for me?,5ba88f66dd5915000138110b,decel,yes
2/25/2020 4:31,2/25/2020 4:32,4,94.4.97.121,100,73,1,3/2/2020 1:47,R_8DjZGQsfBiEcZ1j,,,,,54.99859619,-1.432296753,anonymous,EN,2,1,34,0,,To understand human thought process,5e4ad6890193e70348c4fd15,decel,yes
2/25/2020 4:27,2/25/2020 4:32,4,92.20.90.170,100,285,1,3/2/2020 1:47,R_5jupYvLyjv20YNn,,,,,52.40989685,-1.814102173,anonymous,EN,2,0,28,0,,Almost testing a persons conscience or selfishness,5cfab9fa7b95af00195cf5db,decel,no
2/25/2020 4:30,2/25/2020 4:32,4,92.207.194.193,100,124,1,3/2/2020 1:47,R_8craJX0kXVjdZat,,,,,52.5296936,-1.854293823,anonymous,EN,2,0,34,0,,to see peoples perception of a given charity and if they are willing to donate to them,5c6e86085c64b60001f3830f,decel,no
2/25/2020 4:29,2/25/2020 4:33,4,167.98.102.210,100,193,1,3/2/2020 1:47,R_3IqHGJYh9jgvPnv,,,,,51.50939941,-0.114196777,anonymous,EN,1,0,42,0,,If we were given information on where our money donated to charity goes - would we still continue to give knowing the percentages?  It's an interesting study actually as it gets you thinking.  Everybody knows that charities do have overheads to factor in,5c18cc402400be0001a6a361,decel,no
2/25/2020 4:32,2/25/2020 4:33,4,81.87.12.4,100,37,1,3/2/2020 1:47,R_cTQiTvh3KaxCVdX,,,,,51.27900696,1.076293945,anonymous,EN,1,0,26,0,,Greed,5c55ef37b957de0001401e82,decel,no
2/25/2020 4:29,2/25/2020 4:33,4,149.254.184.54,100,235,1,3/2/2020 1:47,R_9ubqPo0pUxBsakl,,,,,51.41929626,-0.330596924,anonymous,EN,1,1,34,0,,Gather public interest in climate change,5dcff3985a40f20f62df1f48,accel,no
2/25/2020 4:29,2/25/2020 4:33,4,80.189.123.150,100,218,1,3/2/2020 1:47,R_2h1AzLAvlRXI0a9,,,,,52.22650146,-2.224594116,anonymous,EN,1,1,45,0,,To find the level at which the admin costs/ % put people donating to a charity,593dad6c724fc90001bf1535,decel,yes
2/25/2020 4:29,2/25/2020 4:33,4,81.148.237.229,100,251,1,3/2/2020 1:47,R_81UBHFoLMiBgF0N,,,,,52.52890015,0.370605469,anonymous,EN,2,1,38,0,,To gauge how important eco issues to people - could they be swayed by money in which case they may not care too much about the issue.,5e1b966e5bcd433c41dc18a1,accel,yes
2/25/2020 4:32,2/25/2020 4:34,4,79.66.238.86,100,107,1,3/2/2020 1:47,R_3dTLGrAtowxmBTv,,,,,53.72869873,-2.655899048,anonymous,EN,1,1,59,0,,"Not sure, to be perfectly honest",5629f7f1c8ffc2000f5135a0,accel,yes
2/25/2020 4:31,2/25/2020 4:34,4,159.242.97.50,100,146,1,3/2/2020 1:47,R_cTIeVd3dqKPymOh,,,,,54.98199463,-1.470993042,anonymous,EN,2,0,31,0,,To determine how likely it is that someone would donate to a charity.,5d9b2e0f8dcf810016b77623,accel,no
2/25/2020 4:30,2/25/2020 4:34,4,80.189.108.1,100,224,1,3/2/2020 1:47,R_8ca2iXysURrx833,,,,,51.06750488,-0.361999512,anonymous,EN,1,1,30,0,,To see whether people are likely to donate their money to charity knowing how much actually goes to the cause.,5d860d009a855a0015f957f4,accel,yes
2/25/2020 4:30,2/25/2020 4:34,4,77.98.115.172,100,260,1,3/2/2020 1:47,R_8ADp5fQI10pyVdr,,,,,51.31880188,-2.203399658,anonymous,EN,2,0,60,0,,I suspect it has little to do with charities and a lot to do with whether a person takes £10 or gives it away.,5a085045087f2e0001eae13a,accel,yes
2/25/2020 4:32,2/25/2020 4:34,4,79.75.15.215,100,111,1,3/2/2020 1:47,R_eVucTzXIlsJGzgV,,,,,51.93670654,-0.509994507,anonymous,EN,1,1,38,0,,To see how willing people are to donate,57027b6768c641000e0c894a,accel,yes
2/25/2020 4:31,2/25/2020 4:35,4,109.180.214.184,100,232,1,3/2/2020 1:47,R_cvWZzmRhGWFXxRj,,,,,52.61520386,-1.665496826,anonymous,EN,2,1,37,0,,To see if people are more willing to donate to chairty if we know they are reciveing a bigger proportion of the money,5e528b8dc6506d29e9ac3f75,accel,yes
2/25/2020 4:33,2/25/2020 4:35,4,92.26.27.123,100,161,1,3/2/2020 1:47,R_ac0cXGrtO2Muw2p,,,,,56.07110596,-3.769607544,anonymous,EN,2,1,31,0,,to see if how much goes to the cause influences our desire to donate?,5d618c21559cdc00011b9e39,accel,no
2/25/2020 4:30,2/25/2020 4:35,4,147.188.111.109,100,317,1,3/2/2020 1:47,R_7OnYjX4ocMQuJIV,,,,,52.46060181,-1.923797607,anonymous,EN,1,1,20,0,,To see if people would be willing to give money to charity if not all of the funds went to the cause itself.,5d0b55a18c325000186376e2,decel,yes
2/25/2020 4:29,2/25/2020 4:35,4,85.115.52.202,100,369,1,3/2/2020 1:47,R_7R5AJHhGhSAatcp,,,,,51.55380249,-0.310195923,anonymous,EN,1,1,23,0,,Whether money influences moral decision making?,5e1c7d7363251a000adf20e0,decel,yes
2/25/2020 4:32,2/25/2020 4:36,4,78.147.239.228,100,274,1,3/2/2020 1:47,R_a5byBDpKb0vGwgB,,,,,51.48519897,-0.840698242,anonymous,EN,2,0,26,0,,To see what attracts people to donating to charity,58aded8f3968420001375ad9,decel,no
2/25/2020 4:30,2/25/2020 4:37,4,2.25.145.68,100,408,1,3/2/2020 1:47,R_82hMpFeXnFGeNbD,,,,,53.63639832,-1.744995117,anonymous,EN,2,1,24,0,,"Probably to see what we believe charity means and how much we should expect charities to work for, or to see if people are greedy and want to chance getting £10 over donating",5de3e7abb97a883ddfaaae4c,accel,no
2/25/2020 4:35,2/25/2020 4:37,4,151.227.64.118,100,127,1,3/2/2020 1:47,R_3edX7NTOrpMiOt7,,,,,53.76629639,-1.569503784,anonymous,EN,2,1,43,0,,not sure,5a0b42e4fe645f0001e9f480,accel,yes
2/25/2020 4:31,2/25/2020 4:39,4,141.163.105.135,100,488,1,3/2/2020 1:47,R_eKB09l6V06RdyId,,,,,50.37289429,-4.142501831,anonymous,EN,1,1,43,0,,to see if the amount charities end up with influences whether people donate,5ccab088f2532b0001b88aca,decel,yes
2/25/2020 4:39,2/25/2020 4:40,4,77.99.106.44,100,79,1,3/2/2020 1:47,R_cZm3lsDDuBhIrqt,,,,,52.41900635,-1.998199463,anonymous,EN,1,1,26,0,,don't know,5a735cb16fc3c60001f981c1,decel,no
2/25/2020 4:45,2/25/2020 4:46,4,5.151.156.151,100,73,1,3/2/2020 1:47,R_78mdb4ulyKMa9fL,,,,,52.478302,-0.713699341,anonymous,EN,2,0,24,1,,To see if you are kind and generous and would like to donate to charity over yourself.,5d18984e4d7eea00170c3d67,decel,yes
2/25/2020 4:46,2/25/2020 4:48,4,159.180.104.21,100,117,1,3/2/2020 1:47,R_cIT6gqY3sL4vwmF,,,,,52.47990417,1.235595703,anonymous,EN,2,0,39,0,,To see if someone would prefer to keep money or donate to a charity that uses alot if its funds not for charitable reasons,5dfca729dc853599442a1ae5,accel,no
2/25/2020 4:32,2/25/2020 4:48,4,2.217.213.72,100,963,1,3/2/2020 1:47,R_1Rg8JhtfbSbRNiZ,,,,,55.83929443,-4.289199829,anonymous,EN,2,0,25,0,,To determine how likely people are to donate to charity,5c0e87cbbeb545000118ec4e,decel,yes
2/25/2020 5:00,2/25/2020 5:01,4,82.23.191.135,100,59,1,3/2/2020 1:47,R_8JrVsCk8uvk6lN3,,,,,51.14100647,0.823806763,anonymous,EN,2,1,34,0,,,57b75b0383e3ed00019b0d67,accel,no
2/25/2020 5:00,2/25/2020 5:02,4,163.1.150.246,100,92,1,3/2/2020 1:47,R_agCZAm87aFKy54F,,,,,51.71549988,-1.292602539,anonymous,EN,1,1,28,0,,To measure the threshold for people being willing to donate money,5e147fe5f74ffb000b9e6f7c,decel,no
2/25/2020 5:00,2/25/2020 5:06,4,213.205.192.66,100,345,1,3/2/2020 1:47,R_9MOSTrt4DGLpNel,,,,,52.90440369,-1.23260498,anonymous,EN,1,1,27,0,,To see if someone would still give to charity on the chance they could keep the money themselves,5a6baeb5d5d4cb0001d653ba,accel,yes
2/26/2020 1:23,2/26/2020 1:27,4,90.192.253.127,100,205,1,3/2/2020 1:47,R_1CdYh0rjorXZ9EF,,,,,52.45500183,-1.864105225,anonymous,EN,1,1,59,1,Being asked to choose with money at stake. Context was different though,Test how people respond to charity money not getting to destinations,5a6f7dcfefd3a7000120f330,decel,yes
2/26/2020 1:28,2/26/2020 1:31,4,92.19.148.5,100,193,1,3/2/2020 1:47,R_bwtmJlgkOcSPfZr,,,,,53.20829773,-2.925292969,anonymous,EN,1,1,30,0,,Assess willingness to give against personal gain,5c8fd29c6f7fec0001e2f5c6,decel,no
2/26/2020 1:31,2/26/2020 1:32,4,82.132.246.95,100,70,1,3/2/2020 1:47,R_cNFTxgof3BxjAGh,,,,,51.49639893,-0.122406006,anonymous,EN,2,1,19,0,,To see if people are willing to give £10 to charity,5c7eb1900ce9a10016fb5eda,accel,no
2/26/2020 1:28,2/26/2020 1:32,4,79.68.123.244,100,252,1,3/2/2020 1:47,R_0Jknz7n7FKYWpzn,,,,,52.97909546,-0.026901245,anonymous,EN,2,0,25,0,,"To find out what people think about charities, as some people are sceptical as to whether their money goes to the charity",5de3ab2ac0049d3b17844c94,accel,yes
